model,year,price,transmission,mileage,fuelType,tax,mpg,engineSize
A4,2017,18495.0,Automatic,41112.0,Diesel,145.0,62.8,2.0
A1,2015,15499.0,Manual,42670.0,Petrol,181.10686659420105,39.8,2.0
A4,2016,14195.0,Manual,44703.0,Diesel,100.01760765008835,74.3,2.0
A3,2016,10999.0,Manual,64753.0,Diesel,100.01760765008835,70.6,2.0
Q3,2014,14840.0,Manual,49987.0,Petrol,150.0,47.9,1.4
A5,2015,17440.0,Automatic,34589.0,Diesel,145.0,56.5,2.0
A4,2016,15940.0,Manual,57583.0,Diesel,100.01760765008835,62.8,2.0
A1,2015,10470.0,Manual,52902.0,Petrol,100.01760765008835,58.9,1.4
A4,2016,12470.0,Manual,81913.4209,Diesel,100.01760765008835,64.2,2.0
Q7,2016,25940.0,Automatic,81913.4209,Diesel,181.10686659420105,47.9,3.0
A3,2014,12640.0,Automatic,56508.0,Diesel,125.0,58.9,2.0
A1,2012,6790.0,Manual,64446.0,Diesel,100.01760765008835,74.3,1.6
A5,2014,14989.0,Automatic,57099.0,Diesel,125.0,58.9,2.0
A6,2016,12550.0,Automatic,64561.0,Diesel,100.01760765008835,64.2,2.0
A3,2015,12940.0,Automatic,58972.0,Petrol,100.01760765008835,57.6,1.4
A3,2015,8260.0,Manual,81913.4209,Diesel,100.01760765008835,70.6,1.6
Q3,2016,15790.0,Manual,30865.0,Diesel,100.01760765008835,60.1,2.0
A4,2017,17290.0,Automatic,30364.0,Diesel,100.01760765008835,67.3,2.0
A3,2013,8490.0,Manual,57912.0,Diesel,100.01760765008835,67.3,2.0
Q2,2018,17931.0,Manual,9566.0,Petrol,145.0,52.3,1.4
A3,2017,15970.0,Manual,30584.0,Petrol,145.0,60.1,1.4
A1,2016,11499.0,Manual,10301.0,Petrol,100.01760765008835,67.3,1.0
A6,2017,21699.0,Automatic,34026.0,Diesel,145.0,58.9,2.0
Q3,2016,18500.0,Automatic,19126.0,Petrol,145.0,47.9,1.4
Q3,2016,18000.0,Automatic,42811.0,Diesel,145.0,52.3,2.0
A4,2016,13699.0,Automatic,45188.0,Diesel,100.01760765008835,72.4,2.0
Q3,2016,18999.0,Automatic,25667.0,Diesel,160.00000000000003,50.4,2.0
A1,2015,9999.0,Manual,23758.0,Diesel,100.01760765008835,80.7,1.6
Q5,2014,18499.0,Manual,37245.0,Petrol,181.10686659420105,37.7,2.0
Q3,2016,17399.0,Manual,27214.0,Diesel,160.00000000000003,49.6,2.0
Q2,2018,20192.0,Manual,8668.0,Diesel,145.0,64.2,1.6
A3,2016,20250.0,Manual,20587.0,Petrol,181.10686659420105,40.4,2.0
A3,2019,19500.0,Manual,6469.0,Petrol,145.0,42.8,1.5
Q3,2011,10599.0,Manual,35577.0,Petrol,181.10686659420105,38.7,2.0
A1,2015,11199.0,Manual,32199.0,Petrol,100.01760765008835,55.4,1.4
Q3,2012,9290.0,Manual,81913.4209,Petrol,181.10686659420105,38.7,2.0
A5,2015,14940.0,Automatic,46374.0,Diesel,125.0,58.9,2.0
A6,2013,14440.0,Automatic,59000.0,Diesel,150.0,55.4,2.0
A4,2017,15940.0,Automatic,76000.0,Diesel,150.0,65.7,2.0
A5,2013,11690.0,Automatic,44681.0,Diesel,125.0,58.9,2.0
A3,2015,14790.0,Automatic,37000.0,Petrol,100.01760765008835,57.6,1.4
A3,2014,11990.0,Automatic,73822.0,Diesel,125.0,57.6,2.0
A4,2016,12490.0,Manual,65000.0,Diesel,100.01760765008835,72.4,2.0
A6,2017,21670.0,Semi-Auto,20000.0,Diesel,150.0,56.5,2.0
A1,2013,9480.0,Manual,33013.0,Petrol,125.0,53.3,1.4
A3,2016,10470.0,Automatic,76000.0,Diesel,100.01760765008835,62.8,2.0
A3,2017,11670.0,Manual,63829.0,Diesel,150.0,68.9,1.6
A1,2015,9790.0,Manual,40383.0,Petrol,100.01760765008835,57.6,1.4
A4,2016,15940.0,Automatic,36000.0,Diesel,100.01760765008835,67.3,2.0
A3,2017,14970.0,Manual,44151.0,Diesel,100.01760765008835,65.7,2.0
A3,2019,15470.0,Manual,15649.0,Petrol,145.0,42.2,1.5
TT,2010,6970.0,Manual,81913.4209,Diesel,150.0,53.3,2.0
A3,2014,8770.0,Semi-Auto,78699.0,Diesel,100.01760765008835,72.4,1.6
A1,2017,9950.0,Manual,54837.0,Petrol,100.01760765008835,67.3,1.0
A1,2015,9470.0,Manual,31478.0,Diesel,100.01760765008835,80.7,1.6
Q7,2014,18940.0,Automatic,60634.0,Diesel,181.10686659420105,38.2,3.0
A4,2016,17970.0,Automatic,58394.0,Diesel,100.01760765008835,62.8,3.0
A1,2016,10996.0,Manual,36379.0,Petrol,100.01760765008835,67.3,1.0
A3,2015,9799.0,Manual,55522.0,Diesel,100.01760765008835,68.9,2.0
A6,2016,15871.0,Manual,41073.0,Diesel,100.01760765008835,64.2,2.0
A4,2016,16499.0,Automatic,37089.0,Diesel,100.01760765008835,64.2,2.0
A5,2013,9470.0,Manual,81913.4209,Diesel,100.01760765008835,61.4,2.0
A1,2019,21970.0,Semi-Auto,2000.0,Petrol,150.0,40.9,2.0
A4,2016,13797.0,Manual,52557.0,Diesel,100.01760765008835,64.2,2.0
Q3,2016,13890.0,Manual,46491.0,Diesel,100.01760765008835,61.4,2.0
A6,2016,16490.0,Automatic,65766.0,Diesel,100.01760765008835,61.4,2.0
A4,2017,18470.0,Automatic,42156.0,Diesel,145.0,64.2,3.0
A4,2016,14840.0,Automatic,81913.4209,Diesel,100.01760765008835,61.4,2.0
A6,2017,18440.0,Automatic,73474.0,Diesel,125.0,58.9,2.0
Q2,2017,16240.0,Manual,31827.0,Diesel,145.0,64.2,1.6
Q2,2017,15940.0,Manual,21909.0,Diesel,100.01760765008835,64.2,1.6
Q3,2016,13499.0,Manual,36882.0,Diesel,100.01760765008835,61.4,2.0
A1,2015,9799.0,Manual,47620.0,Petrol,100.01760765008835,67.3,1.0
Q5,2015,14670.0,Manual,55411.0,Diesel,181.10686659420105,47.9,2.0
A1,2015,8990.0,Manual,40011.0,Diesel,100.01760765008835,80.7,1.6
A5,2019,25490.0,Semi-Auto,9988.0,Diesel,145.0,50.4,2.0
A3,2015,7793.0,Manual,81913.4209,Diesel,100.01760765008835,74.3,1.6
A3,2013,9193.0,Manual,81913.4209,Diesel,100.01760765008835,67.3,2.0
A3,2014,8492.0,Manual,81913.4209,Diesel,100.01760765008835,68.9,2.0
A6,2015,12794.0,Automatic,81913.4209,Diesel,100.01760765008835,64.2,2.0
A1,2012,8299.0,Manual,76975.0,Diesel,100.01760765008835,68.9,2.0
A4,2015,11299.0,Manual,77808.0,Diesel,100.01760765008835,64.2,2.0
A3,2012,6899.0,Manual,81913.4209,Diesel,125.0,60.1,2.0
A6,2016,13500.0,Manual,61104.0,Diesel,100.01760765008835,61.4,2.0
A5,2012,8795.0,Manual,78807.0,Diesel,100.01760765008835,61.4,2.0
Q3,2016,16777.0,Manual,40414.0,Diesel,160.00000000000003,49.6,2.0
A4,2017,15999.0,Manual,28892.0,Diesel,140.00000000000003,70.6,2.0
A4,2015,9390.0,Manual,81913.4209,Diesel,100.01760765008835,74.3,2.0
A3,2012,4895.0,Manual,81913.4209,Diesel,100.01760765008835,68.9,1.6
A5,2012,8988.0,Automatic,81913.4209,Diesel,125.0,58.9,2.0
A5,2015,13249.0,Manual,81337.0,Diesel,100.01760765008835,61.4,2.0
A5,2016,15779.0,Manual,57737.0,Diesel,125.0,58.9,2.0
A3,2017,17000.0,Manual,36974.0,Petrol,100.01760765008835,60.1,1.4
A3,2016,7791.0,Manual,81913.4209,Diesel,100.01760765008835,74.3,1.6
A3,2014,7491.0,Manual,81913.4209,Diesel,100.01760765008835,67.3,2.0
A3,2015,6793.0,Manual,81913.4209,Diesel,100.01760765008835,83.1,1.6
A4,2013,8388.0,Manual,63360.0,Diesel,100.01760765008835,64.2,2.0
A5,2015,14695.0,Automatic,29442.0,Diesel,125.0,60.1,2.0
Q5,2011,7495.0,Manual,81913.4209,Petrol,181.10686659420105,33.6,2.0
A4,2015,9249.0,Manual,81913.4209,Diesel,100.01760765008835,67.3,2.0
A1,2016,12999.0,Manual,18758.0,Diesel,100.01760765008835,72.4,1.6
A6,2016,17970.0,Manual,20271.0,Diesel,100.01760765008835,61.4,2.0
A6,2016,16190.0,Semi-Auto,69774.0,Diesel,145.0,55.4,2.0
A1,2012,9890.0,Semi-Auto,46179.0,Petrol,125.0,53.3,1.4
A1,2017,10170.0,Manual,31037.0,Petrol,100.01760765008835,67.3,1.0
A1,2015,10470.0,Manual,47331.0,Petrol,125.0,52.3,1.4
Q3,2015,19970.0,Semi-Auto,14973.0,Petrol,181.10686659420105,40.4,2.0
A3,2013,9193.0,Manual,81913.4209,Diesel,100.01760765008835,67.3,2.0
A3,2014,8492.0,Manual,81913.4209,Diesel,100.01760765008835,68.9,2.0
A4,2016,10393.0,Manual,81913.4209,Diesel,100.01760765008835,74.3,2.0
A6,2015,12794.0,Manual,81913.4209,Diesel,100.01760765008835,64.2,2.0
A3,2016,11000.0,Manual,37235.0,Diesel,100.01760765008835,74.3,1.6
A3,2016,11999.0,Automatic,41085.0,Diesel,100.01760765008835,74.3,1.6
A4,2017,17499.0,Manual,24505.0,Diesel,145.0,72.4,2.0
A5,2017,19500.0,Automatic,29885.0,Petrol,145.0,55.4,2.0
A4,2017,13799.0,Manual,70816.0,Diesel,100.01760765008835,70.6,2.0
A4,2016,16999.0,Automatic,44406.0,Diesel,100.01760765008835,67.3,2.0
A3,2017,14699.0,Automatic,27743.0,Diesel,145.0,70.6,1.6
A5,2014,17999.0,Automatic,40000.0,Petrol,181.10686659420105,34.9,3.0
A4,2015,9500.0,Automatic,79813.0,Petrol,160.00000000000003,45.6,1.8
A3,2014,12799.0,Automatic,7595.0,Petrol,125.0,50.4,1.8
A1,2014,10399.0,Manual,34452.0,Petrol,125.0,52.3,1.4
A3,2015,7793.0,Manual,81913.4209,Diesel,100.01760765008835,68.9,2.0
A3,2015,6793.0,Manual,81913.4209,Diesel,100.01760765008835,74.3,1.6
A3,2015,6791.0,Manual,81913.4209,Diesel,100.01760765008835,68.9,2.0
A3,2015,6791.0,Manual,81913.4209,Diesel,100.01760765008835,68.9,2.0
A3,2016,7791.0,Manual,81913.4209,Diesel,100.01760765008835,74.3,1.6
A3,2015,6793.0,Manual,81913.4209,Diesel,100.01760765008835,83.1,1.6
A1,2012,8899.0,Manual,43500.0,Petrol,100.01760765008835,55.4,1.2
A3,2014,14525.0,Automatic,24076.0,Petrol,125.0,50.4,1.8
Q3,2015,15499.0,Manual,54296.0,Diesel,145.0,52.3,2.0
TT,2016,16199.0,Manual,16063.0,Diesel,100.01760765008835,62.8,2.0
A3,2015,13599.0,Manual,43523.0,Petrol,100.01760765008835,60.1,1.4
A3,2016,15899.0,Manual,17104.0,Petrol,100.01760765008835,60.1,1.4
A1,2015,11786.0,Manual,21769.0,Diesel,100.01760765008835,80.7,1.6
A6,2015,15352.0,Automatic,71494.0,Diesel,100.01760765008835,64.2,2.0
A3,2016,12999.0,Manual,18663.0,Petrol,100.01760765008835,60.1,1.0
A4,2016,10199.0,Manual,81913.4209,Diesel,100.01760765008835,70.6,2.0
A3,2013,9312.0,Manual,63986.0,Diesel,100.01760765008835,74.3,1.6
A4,2017,18299.0,Automatic,33130.0,Diesel,145.0,67.3,2.0
A3,2016,14821.0,Manual,38786.0,Diesel,100.01760765008835,64.2,2.0
A5,2015,15999.0,Automatic,34116.0,Diesel,125.0,58.9,2.0
A4,2016,13799.0,Manual,32073.0,Diesel,100.01760765008835,74.3,2.0
A6,2014,15999.0,Automatic,30603.0,Diesel,100.01760765008835,64.2,2.0
Q3,2014,14799.0,Automatic,29998.0,Diesel,181.10686659420105,47.9,2.0
A3,2016,14599.0,Manual,39238.0,Diesel,100.01760765008835,65.7,2.0
A5,2016,13699.0,Manual,34553.0,Diesel,125.0,58.9,2.0
A5,2016,16199.0,Automatic,64713.0,Diesel,160.00000000000003,50.4,2.0
Q5,2015,16638.0,Automatic,53990.0,Diesel,181.10686659420105,47.9,2.0
A4,2016,15158.0,Automatic,27354.0,Petrol,100.01760765008835,55.4,2.0
A4,2016,10923.0,Manual,81913.4209,Diesel,100.01760765008835,74.3,2.0
A3,2016,15499.0,Automatic,48573.0,Hybrid,100.01760765008835,88.2063,1.4
A4,2017,16499.0,Automatic,40852.0,Diesel,145.0,70.6,2.0
TT,2015,13999.0,Manual,65799.0,Diesel,100.01760765008835,67.3,2.0
A1,2014,7875.0,Manual,70796.0,Petrol,100.01760765008835,55.4,1.2
A3,2016,9699.0,Manual,81913.4209,Diesel,100.01760765008835,74.3,1.6
A1,2018,17499.0,Automatic,8506.0,Petrol,145.0,55.4,1.4
A4,2014,9899.0,Manual,56180.0,Diesel,100.01760765008835,61.4,2.0
A1,2017,12000.0,Manual,29264.0,Diesel,150.0,76.3,1.6
A3,2014,12239.0,Manual,48030.0,Diesel,100.01760765008835,74.3,1.6
A3,2016,15499.0,Manual,11318.0,Petrol,100.01760765008835,55.4,1.4
A1,2013,8399.0,Manual,29899.0,Petrol,125.0,53.3,1.4
A1,2016,11663.0,Manual,28349.0,Petrol,100.01760765008835,55.4,1.4
A3,2017,16089.0,Manual,21396.0,Petrol,100.01760765008835,60.1,1.4
A1,2016,12710.0,Manual,33309.0,Diesel,100.01760765008835,72.4,1.6
A3,2016,16750.0,Automatic,41656.0,Diesel,100.01760765008835,61.4,2.0
A5,2016,19999.0,Automatic,14790.0,Petrol,160.00000000000003,44.1,1.8
A5,2017,19599.0,Manual,16951.0,Petrol,125.0,49.6,2.0
A3,2016,9999.0,Manual,63562.0,Diesel,100.01760765008835,68.9,2.0
Q7,2012,18299.0,Automatic,57080.0,Diesel,181.10686659420105,38.2,3.0
A4,2017,17750.0,Automatic,33112.0,Diesel,145.0,65.7,2.0
A3,2014,17499.0,Automatic,37357.0,Petrol,181.10686659420105,40.9,2.0
A6,2016,19499.0,Automatic,40984.0,Diesel,145.0,56.5,2.0
Q3,2015,16999.0,Manual,25447.0,Diesel,145.0,52.3,2.0
A4,2016,15999.0,Automatic,46616.0,Diesel,100.01760765008835,67.3,2.0
A3,2017,18599.0,Automatic,14751.0,Diesel,100.01760765008835,72.4,1.6
A3,2015,10249.0,Manual,54735.0,Diesel,100.01760765008835,83.1,1.6
A3,2015,9999.0,Manual,41843.0,Diesel,100.01760765008835,83.1,1.6
A3,2015,8599.0,Manual,74209.0,Diesel,100.01760765008835,74.3,1.6
A1,2016,10159.0,Manual,31461.0,Diesel,100.01760765008835,76.3,1.6
A3,2016,11250.0,Manual,37812.0,Diesel,125.0,58.9,2.0
Q5,2017,27499.0,Automatic,15183.0,Diesel,145.0,55.4,2.0
Q5,2016,16749.0,Automatic,81913.4209,Diesel,181.10686659420105,47.1,2.0
A3,2015,14999.0,Automatic,38456.0,Petrol,100.01760765008835,57.6,1.4
A1,2019,16499.0,Manual,2504.0,Petrol,145.0,52.3,1.0
A3,2015,10195.0,Automatic,57345.0,Petrol,100.01760765008835,58.9,1.2
A1,2017,12313.0,Manual,27015.0,Petrol,145.0,55.4,1.4
Q3,2017,17749.0,Manual,25737.0,Petrol,125.0,51.4,1.4
A1,2016,9249.0,Manual,65436.0,Diesel,100.01760765008835,76.3,1.6
A6,2016,13699.0,Automatic,44652.0,Diesel,100.01760765008835,67.3,2.0
TT,2016,17695.0,Manual,17374.0,Petrol,160.00000000000003,46.3,1.8
A1,2016,11999.0,Manual,48090.0,Petrol,100.01760765008835,55.4,1.4
A4,2016,15495.0,Manual,55514.0,Diesel,100.01760765008835,67.3,2.0
Q3,2012,10999.0,Manual,62898.0,Diesel,160.00000000000003,49.6,2.0
A1,2016,10726.0,Manual,24755.0,Diesel,100.01760765008835,76.3,1.6
A1,2016,11447.0,Manual,25818.0,Diesel,100.01760765008835,76.3,1.6
A4,2017,17995.0,Manual,25562.0,Diesel,145.0,70.6,2.0
A6,2015,15800.0,Automatic,47694.0,Diesel,100.01760765008835,64.2,2.0
A6,2017,20000.0,Automatic,40930.0,Diesel,145.0,58.9,2.0
A6,2016,16295.0,Manual,56904.0,Diesel,100.01760765008835,61.4,2.0
A4,2017,22199.0,Automatic,13063.0,Petrol,145.0,52.3,2.0
A5,2015,13650.0,Manual,37314.0,Diesel,145.0,55.4,2.0
Q3,2017,18000.0,Automatic,18153.0,Petrol,145.0,47.9,1.4
A4,2016,13476.0,Automatic,48764.0,Diesel,100.01760765008835,72.4,2.0
Q3,2016,18625.0,Automatic,36483.0,Diesel,160.00000000000003,50.4,2.0
A3,2015,15995.0,Automatic,28457.0,Diesel,125.0,57.6,2.0
Q3,2016,17250.0,Automatic,42624.0,Diesel,145.0,51.4,2.0
A1,2017,9999.0,Manual,29155.0,Diesel,100.01760765008835,76.3,1.6
A5,2013,10000.0,Manual,37362.0,Diesel,125.0,57.6,2.0
Q2,2017,16595.0,Manual,25777.0,Petrol,125.0,52.3,1.4
A1,2017,14761.0,Manual,21054.0,Petrol,100.01760765008835,58.9,1.4
A1,2017,11949.0,Manual,10909.0,Petrol,100.01760765008835,67.3,1.0
A1,2013,10328.0,Automatic,49898.0,Petrol,125.0,53.3,1.4
A1,2015,9999.0,Manual,37759.0,Diesel,100.01760765008835,80.7,1.6
A1,2014,13499.0,Manual,55433.0,Petrol,181.10686659420105,40.4,2.0
A1,2015,11960.0,Manual,25026.0,Petrol,100.01760765008835,58.9,1.4
TT,2015,15699.0,Manual,20517.0,Diesel,100.01760765008835,67.3,2.0
A5,2017,20499.0,Manual,10987.0,Diesel,145.0,68.9,2.0
A1,2016,12760.0,Manual,28369.0,Petrol,100.01760765008835,55.4,1.4
A4,2015,20999.0,Automatic,24204.0,Petrol,181.10686659420105,35.8,3.0
Q3,2014,14599.0,Manual,33679.0,Diesel,160.00000000000003,50.4,2.0
A4,2016,15299.0,Manual,19752.0,Diesel,100.01760765008835,70.6,2.0
A3,2015,10451.0,Manual,31983.0,Diesel,100.01760765008835,70.6,1.6
Q5,2014,13525.0,Manual,63000.0,Petrol,181.10686659420105,37.7,2.0
A3,2016,20499.0,Automatic,27809.0,Petrol,181.10686659420105,40.9,2.0
Q3,2016,14406.0,Manual,58689.0,Diesel,100.01760765008835,60.1,2.0
A3,2016,14551.0,Automatic,46636.0,Diesel,125.0,61.4,2.0
A1,2016,13500.0,Manual,39937.0,Petrol,100.01760765008835,55.4,1.4
A6,2018,26850.0,Automatic,17703.0,Diesel,150.0,50.4,2.0
Q7,2019,41880.0,Automatic,2805.0,Diesel,150.0,33.2,3.0
A3,2019,19930.0,Automatic,17102.0,Petrol,150.0,42.2,1.5
A1,2019,21430.0,Automatic,4569.0,Petrol,150.0,40.9,2.0
A3,2019,20880.0,Manual,5262.0,Diesel,150.0,52.3,1.6
Q2,2019,19650.0,Manual,5148.0,Diesel,150.0,49.6,1.6
A3,2014,11499.0,Manual,31036.0,Diesel,100.01760765008835,67.3,2.0
A3,2015,17299.0,Automatic,13357.0,Petrol,160.00000000000003,43.5,1.8
A3,2016,9999.0,Manual,33534.0,Diesel,100.01760765008835,83.1,1.6
A3,2016,14890.0,Manual,20681.0,Petrol,100.01760765008835,58.9,1.4
A4,2017,17499.0,Automatic,58097.0,Diesel,145.0,62.8,2.0
A3,2015,14536.0,Automatic,42195.0,Petrol,100.01760765008835,54.3,1.4
A4,2016,12999.0,Manual,62266.0,Diesel,100.01760765008835,70.6,2.0
A3,2013,7299.0,Manual,59447.0,Diesel,100.01760765008835,74.3,1.6
A4,2014,11644.0,Manual,53785.0,Diesel,100.01760765008835,62.8,2.0
A1,2015,11655.0,Automatic,39207.0,Diesel,100.01760765008835,76.3,1.6
Q7,2016,25930.0,Automatic,53801.0,Diesel,181.10686659420105,47.9,3.0
A5,2017,23830.0,Automatic,24193.0,Diesel,150.0,62.8,2.0
A3,2018,18350.0,Manual,13953.0,Petrol,150.0,54.3,1.5
Q7,2019,43930.0,Automatic,12998.0,Diesel,150.0,32.8,3.0
A5,2019,26480.0,Automatic,10936.0,Diesel,150.0,48.7,2.0
A4,2019,25480.0,Automatic,5126.0,Diesel,150.0,49.6,2.0
A4,2015,14548.0,Automatic,33333.0,Diesel,145.0,53.3,2.0
A3,2016,11762.0,Manual,34979.0,Petrol,100.01760765008835,56.5,1.2
Q5,2014,16999.0,Automatic,39358.0,Diesel,181.10686659420105,47.1,2.0
A1,2016,10799.0,Manual,21700.0,Petrol,100.01760765008835,67.3,1.0
A3,2019,21880.0,Automatic,16520.0,Petrol,150.0,41.5,1.5
Q5,2016,18999.0,Automatic,65401.0,Diesel,181.10686659420105,47.1,2.0
Q3,2016,16999.0,Manual,51708.0,Diesel,160.00000000000003,49.6,2.0
A1,2016,11673.0,Manual,36942.0,Petrol,100.01760765008835,55.4,1.4
A3,2012,9999.0,Automatic,81913.4209,Petrol,125.0,50.4,1.8
A4,2012,8147.0,Manual,81913.4209,Diesel,100.01760765008835,61.4,2.0
Q7,2019,43930.0,Automatic,12687.0,Diesel,150.0,32.8,3.0
A5,2017,26430.0,Automatic,26785.0,Petrol,181.10686659420105,38.2,3.0
Q5,2019,32900.0,Automatic,11636.0,Diesel,150.0,38.2,2.0
Q3,2016,16995.0,Manual,25200.0,Diesel,150.0,55.4,2.0
A1,2016,11999.0,Manual,15683.0,Petrol,100.01760765008835,67.3,1.0
A3,2016,13495.0,Manual,72643.0,Diesel,100.01760765008835,65.7,2.0
A1,2013,9791.0,Manual,17956.0,Petrol,125.0,52.3,1.4
A4,2019,25350.0,Automatic,8501.0,Diesel,150.0,49.6,2.0
A4,2019,25450.0,Automatic,8619.0,Diesel,150.0,44.8,2.0
A4,2019,25280.0,Automatic,3510.0,Diesel,150.0,49.6,2.0
Q5,2019,33480.0,Automatic,11999.0,Diesel,150.0,38.2,2.0
Q2,2019,22600.0,Manual,4521.0,Diesel,145.0,46.3,1.6
A3,2015,11799.0,Manual,58680.0,Diesel,100.01760765008835,68.9,1.6
Q5,2015,18499.0,Manual,26153.0,Diesel,181.10686659420105,47.9,2.0
A3,2013,8799.0,Manual,55856.0,Diesel,100.01760765008835,74.3,1.6
A3,2016,13499.0,Automatic,35930.0,Diesel,100.01760765008835,64.2,2.0
A3,2017,12799.0,Manual,27385.0,Diesel,100.01760765008835,74.3,1.6
A3,2016,11513.0,Manual,81913.4209,Diesel,100.01760765008835,67.3,2.0
A1,2019,20930.0,Automatic,5756.0,Petrol,150.0,47.1,1.0
A3,2019,20480.0,Automatic,14476.0,Petrol,150.0,42.2,1.5
A3,2019,22930.0,Automatic,9583.0,Petrol,150.0,41.5,1.5
Q5,2019,33880.0,Automatic,9377.0,Diesel,150.0,38.2,2.0
A3,2019,21880.0,Automatic,14362.0,Petrol,145.0,41.5,1.5
Q5,2019,33930.0,Automatic,9999.0,Diesel,145.0,38.2,2.0
A1,2019,21780.0,Automatic,3294.0,Petrol,145.0,40.9,2.0
A3,2020,24880.0,Automatic,2749.0,Petrol,145.0,44.1,1.5
Q2,2018,20680.0,Automatic,14882.0,Petrol,145.0,52.3,1.4
A4,2017,19430.0,Automatic,23548.0,Diesel,145.0,65.7,2.0
Q3,2020,29930.0,Automatic,4563.0,Diesel,145.0,48.7,2.0
Q5,2016,24430.0,Automatic,64685.0,Diesel,181.10686659420105,42.8,3.0
A1,2019,21380.0,Automatic,7523.0,Petrol,150.0,44.1,1.5
A6,2016,23400.0,Automatic,37998.0,Diesel,160.00000000000003,50.4,3.0
A3,2019,21930.0,Automatic,16581.0,Petrol,150.0,42.2,1.5
A5,2020,29930.0,Automatic,4521.0,Petrol,145.0,39.2,2.0
Q3,2020,28900.0,Automatic,3854.0,Diesel,145.0,48.7,2.0
A5,2020,28900.0,Manual,3452.0,Petrol,145.0,39.8,2.0
A3,2016,11795.0,Manual,76860.0,Diesel,100.01760765008835,67.3,2.0
Q3,2016,12000.0,Manual,81913.4209,Diesel,125.0,56.5,2.0
A4,2014,10000.0,Manual,80120.0,Diesel,100.01760765008835,62.8,2.0
Q3,2015,17850.0,Automatic,25988.0,Diesel,160.00000000000003,50.4,2.0
A5,2020,32880.0,Automatic,4521.0,Petrol,145.0,39.2,2.0
Q2,2017,18930.0,Automatic,14257.0,Petrol,145.0,54.3,1.4
Q5,2020,36930.0,Automatic,5412.0,Diesel,145.0,38.2,2.0
A3,2020,24480.0,Automatic,2415.0,Petrol,145.0,40.9,2.0
A4,2020,26880.0,Automatic,4521.0,Diesel,145.0,50.4,2.0
A6,2015,19780.0,Automatic,49373.0,Diesel,125.0,61.4,2.0
A4,2020,26430.0,Automatic,4526.0,Petrol,145.0,42.8,2.0
Q2,2019,20880.0,Manual,2000.0,Diesel,145.0,49.6,1.6
Q3,2016,12795.0,Automatic,81913.4209,Diesel,145.0,53.3,2.0
A6,2014,11000.0,Automatic,81913.4209,Diesel,100.01760765008835,64.2,2.0
Q3,2015,12500.0,Manual,81913.4209,Diesel,160.00000000000003,49.6,2.0
A6,2015,10795.0,Automatic,81913.4209,Diesel,100.01760765008835,64.2,2.0
A3,2016,7500.0,Manual,81913.4209,Diesel,100.01760765008835,68.9,2.0
A6,2014,13199.0,Manual,39562.0,Diesel,100.01760765008835,62.8,2.0
Q5,2019,46036.869,Automatic,9244.0,Diesel,145.0,32.5,3.0
Q3,2019,23880.0,Automatic,8968.0,Diesel,145.0,48.7,2.0
A4,2019,43930.0,Automatic,2541.0,Diesel,145.0,39.2,3.0
A3,2017,17780.0,Manual,24833.0,Petrol,145.0,55.4,1.5
A4,2019,26700.0,Automatic,4599.0,Petrol,145.0,38.7,2.0
Q3,2019,24300.0,Automatic,3500.0,Diesel,145.0,48.7,2.0
Q2,2019,20430.0,Manual,3841.0,Diesel,145.0,49.6,1.6
A4,2020,27900.0,Manual,4521.0,Petrol,145.0,39.2,2.0
A4,2020,31680.0,Automatic,6524.0,Petrol,145.0,38.2,2.0
Q3,2016,21200.0,Automatic,10931.0,Petrol,181.10686659420105,40.4,2.0
Q2,2020,26880.0,Manual,3524.0,Petrol,145.0,43.5,1.5
A3,2015,10467.0,Manual,41402.0,Diesel,100.01760765008835,68.9,2.0
A1,2015,9499.0,Manual,46526.0,Petrol,100.01760765008835,67.3,1.0
A4,2016,11295.0,Automatic,81913.4209,Diesel,100.01760765008835,64.2,2.0
A6,2015,14000.0,Automatic,81913.4209,Diesel,100.01760765008835,64.2,2.0
Q5,2020,43950.0,Automatic,7791.0,Diesel,145.0,34.5,3.0
A5,2019,33950.0,Automatic,1870.0,Petrol,145.0,37.7,2.0
Q7,2019,45850.0,Automatic,8910.0,Diesel,145.0,32.8,3.0
Q7,2018,46036.869,Automatic,26885.0,Diesel,150.0,37.2,4.0
A4,2019,28950.0,Automatic,6888.0,Petrol,150.0,38.7,2.0
A5,2019,23950.0,Automatic,790.0,Petrol,145.0,39.8,2.0
Q3,2019,27950.0,Manual,121.0,Diesel,145.0,42.8,2.0
Q2,2018,17250.0,Manual,18887.0,Petrol,145.0,52.3,1.4
A4,2017,19950.0,Automatic,36775.0,Diesel,145.0,61.4,2.0
Q3,2017,18950.0,Automatic,56885.0,Diesel,145.0,51.4,2.0
A4,2019,24650.0,Manual,3750.0,Petrol,145.0,38.2,2.0
A4,2020,46036.869,Automatic,3558.0,Diesel,145.0,39.2,3.0
A4,2020,36950.0,Automatic,3200.0,Diesel,145.0,45.6,2.0
TT,2018,29350.0,Automatic,15981.0,Petrol,150.0,40.9,2.0
A1,2017,14450.0,Manual,47108.0,Petrol,150.0,56.5,1.4
Q3,2019,26350.0,Automatic,8140.0,Diesel,145.0,47.1,2.0
Q5,2019,33650.0,Automatic,6124.0,Diesel,145.0,38.2,2.0
A4,2019,23950.0,Manual,1190.0,Petrol,145.0,39.2,2.0
